algorithm,descriptors,training_set,word_embedding,unique_q,correct_q,gt_exist,ratio_corr_ext,src,target,task
custom,intersection,googleplay,wm,27,5,5,1.0,a35,a33,b31
custom,intersection,googleplay,wm,15,1,2,0.5,a35,a33,b32
custom,intersection,googleplay,wm,8,2,2,1.0,a43,a44,b41
custom,intersection,googleplay,wm,23,5,5,1.0,a43,a44,b42
custom,intersection,googleplay,wm,8,2,2,1.0,a43,a45,b41
custom,intersection,googleplay,wm,23,5,5,1.0,a43,a45,b42
custom,intersection,googleplay,wm,8,2,2,1.0,a44,a43,b41
custom,intersection,googleplay,wm,21,5,5,1.0,a44,a43,b42
custom,intersection,googleplay,wm,8,2,2,1.0,a44,a45,b41
custom,intersection,googleplay,wm,22,4,5,0.8,a44,a45,b42
custom,intersection,googleplay,wm,8,2,2,1.0,a45,a43,b41
custom,intersection,googleplay,wm,23,5,5,1.0,a45,a43,b42
custom,intersection,googleplay,wm,8,2,2,1.0,a45,a44,b41
custom,intersection,googleplay,wm,12,4,5,0.8,a45,a44,b42
custom,intersection,googleplay,wm,12,3,3,1.0,a51,a52,b52
custom,intersection,googleplay,wm,4,1,3,0.3333333333333333,a51,a53,b52
custom,intersection,googleplay,wm,8,3,3,1.0,a51,a54,b52
custom,intersection,googleplay,wm,8,3,3,1.0,a51,a55,b52
custom,intersection,googleplay,wm,13,3,3,1.0,a52,a51,b52
custom,intersection,googleplay,wm,4,1,3,0.3333333333333333,a52,a53,b52
custom,intersection,googleplay,wm,9,3,3,1.0,a52,a55,b52
custom,intersection,googleplay,wm,9,2,3,0.6666666666666666,a53,a51,b52
custom,intersection,googleplay,wm,12,3,3,1.0,a53,a52,b52
custom,intersection,googleplay,wm,11,2,4,0.5,a53,a54,b52
custom,intersection,googleplay,wm,10,1,4,0.25,a53,a55,b52
custom,intersection,googleplay,wm,9,2,3,0.6666666666666666,a54,a51,b52
custom,intersection,googleplay,wm,9,2,3,0.6666666666666666,a54,a52,b52
custom,intersection,googleplay,wm,13,4,4,1.0,a54,a53,b52
custom,intersection,googleplay,wm,13,4,4,1.0,a54,a55,b52
custom,intersection,googleplay,wm,9,1,3,0.3333333333333333,a55,a51,b52
custom,intersection,googleplay,wm,9,3,3,1.0,a55,a52,b52
custom,intersection,googleplay,wm,13,4,4,1.0,a55,a53,b52
custom,intersection,googleplay,wm,12,4,4,1.0,a55,a54,b52
custom,craftdroid,googleplay,wm,12,2,2,1.0,a11,a13,b12
custom,craftdroid,googleplay,wm,10,2,2,1.0,a11,a14,b12
custom,craftdroid,googleplay,wm,12,2,2,1.0,a13,a11,b12
custom,craftdroid,googleplay,wm,10,2,2,1.0,a13,a14,b12
custom,craftdroid,googleplay,wm,15,2,2,1.0,a14,a11,b12
custom,craftdroid,googleplay,wm,10,0,3,0.0,a21,a22,b22
custom,craftdroid,googleplay,wm,13,1,3,0.3333333333333333,a21,a23,b22
custom,craftdroid,googleplay,wm,9,2,2,1.0,a21,a24,b22
custom,craftdroid,googleplay,wm,11,4,4,1.0,a21,a25,b22
custom,craftdroid,googleplay,wm,12,3,3,1.0,a22,a21,b22
custom,craftdroid,googleplay,wm,14,1,3,0.3333333333333333,a22,a23,b22
custom,craftdroid,googleplay,wm,11,4,4,1.0,a22,a24,b22
custom,craftdroid,googleplay,wm,12,4,4,1.0,a22,a25,b22
custom,craftdroid,googleplay,wm,16,0,2,0.0,a23,a21,b22
custom,craftdroid,googleplay,wm,14,0,3,0.0,a23,a22,b22
custom,craftdroid,googleplay,wm,13,4,4,1.0,a23,a24,b22
custom,craftdroid,googleplay,wm,17,0,1,0.0,a23,a25,b22
custom,craftdroid,googleplay,wm,16,2,2,1.0,a24,a21,b22
custom,craftdroid,googleplay,wm,16,1,2,0.5,a24,a22,b22
custom,craftdroid,googleplay,wm,12,2,3,0.6666666666666666,a25,a21,b22
custom,craftdroid,googleplay,wm,10,0,3,0.0,a25,a22,b22
custom,craftdroid,googleplay,wm,13,1,3,0.3333333333333333,a25,a23,b22
custom,craftdroid,googleplay,wm,9,1,1,1.0,a25,a24,b22
custom,craftdroid,googleplay,wm,19,1,1,1.0,a33,a35,b31
custom,craftdroid,googleplay,wm,14,4,4,1.0,a33,a35,b32
custom,craftdroid,googleplay,wm,20,0,1,0.0,a35,a33,b31
custom,craftdroid,googleplay,wm,13,0,1,0.0,a35,a33,b32
custom,craftdroid,googleplay,wm,8,2,2,1.0,a43,a44,b41
custom,craftdroid,googleplay,wm,8,2,2,1.0,a43,a45,b41
custom,craftdroid,googleplay,wm,23,5,5,1.0,a43,a45,b42
custom,craftdroid,googleplay,wm,8,2,2,1.0,a44,a43,b41
custom,craftdroid,googleplay,wm,21,5,5,1.0,a44,a43,b42
custom,craftdroid,googleplay,wm,8,2,2,1.0,a44,a45,b41
custom,craftdroid,googleplay,wm,21,5,5,1.0,a44,a45,b42
custom,craftdroid,googleplay,wm,8,2,2,1.0,a45,a43,b41
custom,craftdroid,googleplay,wm,8,2,2,1.0,a45,a44,b41
custom,craftdroid,googleplay,wm,23,5,5,1.0,a45,a44,b42
custom,craftdroid,googleplay,wm,10,3,3,1.0,a51,a52,b52
custom,craftdroid,googleplay,wm,4,1,3,0.3333333333333333,a51,a53,b52
custom,craftdroid,googleplay,wm,9,3,3,1.0,a51,a54,b52
custom,craftdroid,googleplay,wm,11,3,3,1.0,a51,a55,b52
custom,craftdroid,googleplay,wm,12,2,3,0.6666666666666666,a52,a51,b52
custom,craftdroid,googleplay,wm,9,3,3,1.0,a52,a54,b52
custom,craftdroid,googleplay,wm,9,3,3,1.0,a52,a55,b52
custom,craftdroid,googleplay,wm,9,2,3,0.6666666666666666,a53,a51,b52
custom,craftdroid,googleplay,wm,10,3,3,1.0,a53,a52,b52
custom,craftdroid,googleplay,wm,11,1,3,0.3333333333333333,a53,a54,b52
custom,craftdroid,googleplay,wm,10,1,4,0.25,a53,a55,b52
custom,craftdroid,googleplay,wm,9,3,3,1.0,a54,a51,b52
custom,craftdroid,googleplay,wm,8,2,3,0.6666666666666666,a54,a52,b52
custom,craftdroid,googleplay,wm,13,4,4,1.0,a54,a53,b52
custom,craftdroid,googleplay,wm,12,4,4,1.0,a54,a55,b52
custom,craftdroid,googleplay,wm,10,2,3,0.6666666666666666,a55,a51,b52
custom,craftdroid,googleplay,wm,7,2,3,0.6666666666666666,a55,a52,b52
custom,craftdroid,googleplay,wm,13,4,4,1.0,a55,a53,b52
custom,craftdroid,googleplay,wm,12,4,4,1.0,a55,a54,b52
custom,union,blogs,wm,12,2,2,1.0,a11,a13,b12
custom,union,blogs,wm,10,2,2,1.0,a11,a14,b12
custom,union,blogs,wm,12,2,2,1.0,a13,a11,b12
custom,union,blogs,wm,10,2,2,1.0,a13,a14,b12
custom,union,blogs,wm,16,2,2,1.0,a14,a11,b12
custom,union,blogs,wm,8,1,1,1.0,a14,a13,b12
custom,union,blogs,wm,11,2,3,0.6666666666666666,a21,a22,b22
custom,union,blogs,wm,13,2,3,0.6666666666666666,a21,a23,b22
custom,union,blogs,wm,9,2,2,1.0,a21,a24,b22
custom,union,blogs,wm,11,4,4,1.0,a21,a25,b22
custom,union,blogs,wm,10,2,3,0.6666666666666666,a22,a21,b22
custom,union,blogs,wm,14,2,3,0.6666666666666666,a22,a23,b22
custom,union,blogs,wm,10,3,3,1.0,a22,a24,b22
custom,union,blogs,wm,13,2,3,0.6666666666666666,a22,a25,b22
custom,union,blogs,wm,19,0,3,0.0,a23,a21,b22
custom,union,blogs,wm,16,0,3,0.0,a23,a22,b22
custom,union,blogs,wm,13,4,4,1.0,a23,a24,b22
custom,union,blogs,wm,21,2,3,0.6666666666666666,a23,a25,b22
custom,union,blogs,wm,18,1,2,0.5,a24,a21,b22
custom,union,blogs,wm,13,1,2,0.5,a24,a22,b22
custom,union,blogs,wm,13,1,2,0.5,a24,a23,b22
custom,union,blogs,wm,14,1,3,0.3333333333333333,a24,a25,b22
custom,union,blogs,wm,11,2,3,0.6666666666666666,a25,a21,b22
custom,union,blogs,wm,11,1,3,0.3333333333333333,a25,a22,b22
custom,union,blogs,wm,13,2,3,0.6666666666666666,a25,a23,b22
custom,union,blogs,wm,9,1,1,1.0,a25,a24,b22
custom,union,blogs,wm,19,1,1,1.0,a33,a35,b31
custom,union,blogs,wm,7,0,1,0.0,a33,a35,b32
custom,union,blogs,wm,27,5,5,1.0,a35,a33,b31
custom,union,blogs,wm,15,1,2,0.5,a35,a33,b32
custom,union,blogs,wm,8,2,2,1.0,a43,a44,b41
custom,union,blogs,wm,23,5,5,1.0,a43,a44,b42
custom,union,blogs,wm,8,2,2,1.0,a43,a45,b41
custom,union,blogs,wm,23,5,5,1.0,a43,a45,b42
custom,union,blogs,wm,8,2,2,1.0,a44,a43,b41
custom,union,blogs,wm,21,5,5,1.0,a44,a43,b42
custom,union,blogs,wm,8,2,2,1.0,a44,a45,b41
custom,union,blogs,wm,20,4,5,0.8,a44,a45,b42
custom,union,blogs,wm,8,2,2,1.0,a45,a43,b41
custom,union,blogs,wm,23,5,5,1.0,a45,a43,b42
custom,union,blogs,wm,8,2,2,1.0,a45,a44,b41
custom,union,blogs,wm,20,4,5,0.8,a45,a44,b42
custom,union,blogs,wm,10,3,3,1.0,a51,a52,b52
custom,union,blogs,wm,4,1,3,0.3333333333333333,a51,a53,b52
custom,union,blogs,wm,9,3,3,1.0,a51,a54,b52
custom,union,blogs,wm,9,2,3,0.6666666666666666,a51,a55,b52
custom,union,blogs,wm,4,1,3,0.3333333333333333,a52,a53,b52
custom,union,blogs,wm,9,3,3,1.0,a52,a54,b52
custom,union,blogs,wm,9,3,3,1.0,a52,a55,b52
custom,union,blogs,wm,10,3,3,1.0,a53,a51,b52
custom,union,blogs,wm,10,3,3,1.0,a53,a52,b52
custom,union,blogs,wm,13,2,4,0.5,a53,a54,b52
custom,union,blogs,wm,10,1,4,0.25,a53,a55,b52
custom,union,blogs,wm,9,3,3,1.0,a54,a51,b52
custom,union,blogs,wm,8,3,3,1.0,a54,a52,b52
custom,union,blogs,wm,13,4,4,1.0,a54,a53,b52
custom,union,blogs,wm,13,3,4,0.75,a54,a55,b52
custom,union,blogs,wm,10,2,3,0.6666666666666666,a55,a51,b52
custom,union,blogs,wm,9,3,3,1.0,a55,a52,b52
custom,union,blogs,wm,13,4,4,1.0,a55,a53,b52
custom,union,blogs,wm,12,4,4,1.0,a55,a54,b52
custom,union,android,wm,12,2,2,1.0,a11,a13,b12
custom,union,android,wm,10,2,2,1.0,a11,a14,b12
custom,union,android,wm,4,1,1,1.0,a13,a11,b12
custom,union,android,wm,10,2,2,1.0,a13,a14,b12
custom,union,android,wm,6,1,1,1.0,a14,a11,b12
custom,union,android,wm,13,0,3,0.0,a21,a22,b22
custom,union,android,wm,11,0,3,0.0,a21,a23,b22
custom,union,android,wm,9,2,2,1.0,a21,a24,b22
custom,union,android,wm,11,4,4,1.0,a21,a25,b22
custom,union,android,wm,11,3,3,1.0,a22,a21,b22
custom,union,android,wm,10,0,3,0.0,a22,a23,b22
custom,union,android,wm,9,3,4,0.75,a22,a24,b22
custom,union,android,wm,12,4,4,1.0,a22,a25,b22
custom,union,android,wm,12,0,2,0.0,a23,a21,b22
custom,union,android,wm,16,0,3,0.0,a23,a22,b22
custom,union,android,wm,13,4,4,1.0,a23,a24,b22
custom,union,android,wm,17,0,1,0.0,a23,a25,b22
custom,union,android,wm,15,1,2,0.5,a24,a21,b22
custom,union,android,wm,13,1,2,0.5,a24,a22,b22
custom,union,android,wm,13,0,2,0.0,a24,a23,b22
custom,union,android,wm,14,2,3,0.6666666666666666,a24,a25,b22
custom,union,android,wm,11,2,3,0.6666666666666666,a25,a21,b22
custom,union,android,wm,13,0,3,0.0,a25,a22,b22
custom,union,android,wm,11,0,3,0.0,a25,a23,b22
custom,union,android,wm,9,1,1,1.0,a25,a24,b22
custom,union,android,wm,19,1,1,1.0,a33,a35,b31
custom,union,android,wm,8,0,0,0.0,a33,a35,b32
custom,union,android,wm,24,1,2,0.5,a35,a33,b31
custom,union,android,wm,15,2,4,0.5,a35,a33,b32
custom,union,android,wm,8,2,2,1.0,a43,a44,b41
custom,union,android,wm,23,5,5,1.0,a43,a44,b42
custom,union,android,wm,8,2,2,1.0,a43,a45,b41
custom,union,android,wm,23,5,5,1.0,a43,a45,b42
custom,union,android,wm,8,2,2,1.0,a44,a43,b41
custom,union,android,wm,21,5,5,1.0,a44,a43,b42
custom,union,android,wm,8,2,2,1.0,a44,a45,b41
custom,union,android,wm,21,5,5,1.0,a44,a45,b42
custom,union,android,wm,8,2,2,1.0,a45,a43,b41
custom,union,android,wm,23,5,5,1.0,a45,a43,b42
custom,union,android,wm,23,5,5,1.0,a45,a44,b42
custom,union,android,wm,12,3,3,1.0,a51,a52,b52
custom,union,android,wm,4,1,3,0.3333333333333333,a51,a53,b52
custom,union,android,wm,9,3,3,1.0,a51,a54,b52
custom,union,android,wm,9,2,3,0.6666666666666666,a51,a55,b52
custom,union,android,wm,12,2,3,0.6666666666666666,a52,a51,b52
custom,union,android,wm,4,1,3,0.3333333333333333,a52,a53,b52
custom,union,android,wm,9,2,3,0.6666666666666666,a53,a51,b52
custom,union,android,wm,10,3,3,1.0,a53,a52,b52
custom,union,android,wm,17,2,4,0.5,a53,a54,b52
custom,union,android,wm,10,1,4,0.25,a53,a55,b52
custom,union,android,wm,9,3,3,1.0,a54,a51,b52
custom,union,android,wm,10,3,3,1.0,a54,a52,b52
custom,union,android,wm,13,4,4,1.0,a54,a53,b52
custom,union,android,wm,13,3,4,0.75,a54,a55,b52
custom,union,android,wm,10,2,3,0.6666666666666666,a55,a51,b52
custom,union,android,wm,10,2,3,0.6666666666666666,a55,a52,b52
custom,union,android,wm,13,4,4,1.0,a55,a53,b52
custom,union,android,wm,12,4,4,1.0,a55,a54,b52
custom,craftdroid,standard,wm,12,2,2,1.0,a11,a13,b12
custom,craftdroid,standard,wm,10,2,2,1.0,a11,a14,b12
custom,craftdroid,standard,wm,12,2,2,1.0,a13,a11,b12
custom,craftdroid,standard,wm,6,1,1,1.0,a14,a11,b12
custom,craftdroid,standard,wm,19,1,2,0.5,a14,a13,b12
custom,craftdroid,standard,wm,10,0,3,0.0,a21,a22,b22
custom,craftdroid,standard,wm,13,2,3,0.6666666666666666,a21,a23,b22
custom,craftdroid,standard,wm,9,2,2,1.0,a21,a24,b22
custom,craftdroid,standard,wm,11,4,4,1.0,a21,a25,b22
custom,craftdroid,standard,wm,11,3,3,1.0,a22,a21,b22
custom,craftdroid,standard,wm,14,1,3,0.3333333333333333,a22,a23,b22
custom,craftdroid,standard,wm,10,3,3,1.0,a22,a24,b22
custom,craftdroid,standard,wm,12,4,4,1.0,a22,a25,b22
custom,craftdroid,standard,wm,28,2,3,0.6666666666666666,a23,a21,b22
custom,craftdroid,standard,wm,16,0,3,0.0,a23,a22,b22
custom,craftdroid,standard,wm,13,4,4,1.0,a23,a24,b22
custom,craftdroid,standard,wm,20,3,4,0.75,a23,a25,b22
custom,craftdroid,standard,wm,15,2,2,1.0,a24,a21,b22
custom,craftdroid,standard,wm,15,2,2,1.0,a24,a22,b22
custom,craftdroid,standard,wm,14,0,2,0.0,a24,a23,b22
custom,craftdroid,standard,wm,14,2,3,0.6666666666666666,a24,a25,b22
custom,craftdroid,standard,wm,12,2,3,0.6666666666666666,a25,a21,b22
custom,craftdroid,standard,wm,12,2,3,0.6666666666666666,a25,a22,b22
custom,craftdroid,standard,wm,13,1,3,0.3333333333333333,a25,a23,b22
custom,craftdroid,standard,wm,9,1,1,1.0,a25,a24,b22
custom,craftdroid,standard,wm,19,1,1,1.0,a33,a35,b31
custom,craftdroid,standard,wm,14,3,4,0.75,a33,a35,b32
custom,craftdroid,standard,wm,27,5,5,1.0,a35,a33,b31
custom,craftdroid,standard,wm,15,1,2,0.5,a35,a33,b32
custom,craftdroid,standard,wm,8,2,2,1.0,a43,a44,b41
custom,craftdroid,standard,wm,23,5,5,1.0,a43,a44,b42
custom,craftdroid,standard,wm,8,2,2,1.0,a43,a45,b41
custom,craftdroid,standard,wm,23,5,5,1.0,a43,a45,b42
custom,craftdroid,standard,wm,8,2,2,1.0,a44,a43,b41
custom,craftdroid,standard,wm,21,5,5,1.0,a44,a43,b42
custom,craftdroid,standard,wm,8,2,2,1.0,a44,a45,b41
custom,craftdroid,standard,wm,21,5,5,1.0,a44,a45,b42
custom,craftdroid,standard,wm,8,2,2,1.0,a45,a43,b41
custom,craftdroid,standard,wm,23,5,5,1.0,a45,a43,b42
custom,craftdroid,standard,wm,8,2,2,1.0,a45,a44,b41
custom,craftdroid,standard,wm,11,3,3,1.0,a51,a52,b52
custom,craftdroid,standard,wm,4,1,3,0.3333333333333333,a51,a53,b52
custom,craftdroid,standard,wm,9,3,3,1.0,a51,a54,b52
custom,craftdroid,standard,wm,9,2,3,0.6666666666666666,a51,a55,b52
custom,craftdroid,standard,wm,12,2,3,0.6666666666666666,a52,a51,b52
custom,craftdroid,standard,wm,9,3,3,1.0,a52,a54,b52
custom,craftdroid,standard,wm,9,3,3,1.0,a52,a55,b52
custom,craftdroid,standard,wm,10,2,3,0.6666666666666666,a53,a51,b52
custom,craftdroid,standard,wm,13,3,3,1.0,a53,a52,b52
custom,craftdroid,standard,wm,12,1,4,0.25,a53,a54,b52
custom,craftdroid,standard,wm,10,1,4,0.25,a53,a55,b52
custom,craftdroid,standard,wm,9,3,3,1.0,a54,a51,b52
custom,craftdroid,standard,wm,10,3,3,1.0,a54,a52,b52
custom,craftdroid,standard,wm,13,4,4,1.0,a54,a53,b52
custom,craftdroid,standard,wm,13,3,4,0.75,a54,a55,b52
custom,craftdroid,standard,wm,10,2,3,0.6666666666666666,a55,a51,b52
custom,craftdroid,standard,wm,10,2,3,0.6666666666666666,a55,a52,b52
custom,craftdroid,standard,wm,13,4,4,1.0,a55,a53,b52
custom,craftdroid,standard,wm,12,4,4,1.0,a55,a54,b52
atm,atm,blogs,wm,13,1,2,0.5,a11,a13,b12
atm,atm,blogs,wm,14,1,2,0.5,a13,a14,b12
atm,atm,blogs,wm,36,2,2,1.0,a14,a11,b12
atm,atm,blogs,wm,31,0,1,0.0,a14,a13,b12
atm,atm,blogs,wm,11,0,3,0.0,a21,a22,b22
atm,atm,blogs,wm,13,0,3,0.0,a21,a23,b22
atm,atm,blogs,wm,12,2,2,1.0,a21,a24,b22
atm,atm,blogs,wm,11,0,4,0.0,a21,a25,b22
atm,atm,blogs,wm,11,1,3,0.3333333333333333,a22,a21,b22
atm,atm,blogs,wm,20,1,3,0.3333333333333333,a22,a23,b22
atm,atm,blogs,wm,12,3,4,0.75,a22,a24,b22
atm,atm,blogs,wm,14,1,3,0.3333333333333333,a22,a25,b22
atm,atm,blogs,wm,17,0,2,0.0,a23,a21,b22
atm,atm,blogs,wm,16,0,3,0.0,a23,a22,b22
atm,atm,blogs,wm,19,3,4,0.75,a23,a24,b22
atm,atm,blogs,wm,22,0,3,0.0,a23,a25,b22
atm,atm,blogs,wm,19,0,2,0.0,a24,a21,b22
atm,atm,blogs,wm,20,0,2,0.0,a24,a22,b22
atm,atm,blogs,wm,19,0,4,0.0,a24,a23,b22
atm,atm,blogs,wm,23,2,2,1.0,a24,a25,b22
atm,atm,blogs,wm,12,0,3,0.0,a25,a22,b22
atm,atm,blogs,wm,16,0,3,0.0,a25,a23,b22
atm,atm,blogs,wm,12,1,1,1.0,a25,a24,b22
atm,atm,blogs,wm,31,1,1,1.0,a33,a35,b31
atm,atm,blogs,wm,13,0,0,0.0,a33,a35,b32
atm,atm,blogs,wm,27,0,2,0.0,a35,a33,b31
atm,atm,blogs,wm,15,1,3,0.3333333333333333,a35,a33,b32
atm,atm,blogs,wm,9,1,2,0.5,a43,a44,b41
atm,atm,blogs,wm,23,0,5,0.0,a43,a44,b42
atm,atm,blogs,wm,9,1,2,0.5,a43,a45,b41
atm,atm,blogs,wm,23,0,5,0.0,a43,a45,b42
atm,atm,blogs,wm,9,1,2,0.5,a44,a43,b41
atm,atm,blogs,wm,21,0,5,0.0,a44,a43,b42
atm,atm,blogs,wm,9,1,2,0.5,a44,a45,b41
atm,atm,blogs,wm,22,0,5,0.0,a44,a45,b42
atm,atm,blogs,wm,9,1,2,0.5,a45,a43,b41
atm,atm,blogs,wm,9,1,2,0.5,a45,a44,b41
atm,atm,blogs,wm,23,0,5,0.0,a45,a44,b42
atm,atm,blogs,wm,11,1,3,0.3333333333333333,a51,a52,b52
atm,atm,blogs,wm,4,1,3,0.3333333333333333,a51,a53,b52
atm,atm,blogs,wm,9,2,3,0.6666666666666666,a51,a54,b52
atm,atm,blogs,wm,9,2,3,0.6666666666666666,a51,a55,b52
atm,atm,blogs,wm,11,1,3,0.3333333333333333,a52,a51,b52
atm,atm,blogs,wm,4,1,3,0.3333333333333333,a52,a53,b52
atm,atm,blogs,wm,9,2,3,0.6666666666666666,a52,a54,b52
atm,atm,blogs,wm,10,2,3,0.6666666666666666,a52,a55,b52
atm,atm,blogs,wm,9,1,3,0.3333333333333333,a53,a51,b52
atm,atm,blogs,wm,10,1,3,0.3333333333333333,a53,a52,b52
atm,atm,blogs,wm,16,1,4,0.25,a53,a54,b52
atm,atm,blogs,wm,8,1,4,0.25,a53,a55,b52
atm,atm,blogs,wm,9,1,3,0.3333333333333333,a54,a51,b52
atm,atm,blogs,wm,9,1,3,0.3333333333333333,a54,a52,b52
atm,atm,blogs,wm,18,1,4,0.25,a54,a53,b52
atm,atm,blogs,wm,13,2,4,0.5,a54,a55,b52
atm,atm,blogs,wm,8,1,3,0.3333333333333333,a55,a51,b52
atm,atm,blogs,wm,11,2,3,0.6666666666666666,a55,a52,b52
atm,atm,blogs,wm,15,1,4,0.25,a55,a53,b52
atm,atm,blogs,wm,13,2,4,0.5,a55,a54,b52
atm,atm,standard,wm,13,1,2,0.5,a11,a13,b12
atm,atm,standard,wm,14,1,2,0.5,a13,a11,b12
atm,atm,standard,wm,12,1,2,0.5,a13,a14,b12
atm,atm,standard,wm,46,1,2,0.5,a14,a11,b12
atm,atm,standard,wm,31,0,1,0.0,a14,a13,b12
atm,atm,standard,wm,12,0,3,0.0,a21,a22,b22
atm,atm,standard,wm,13,0,3,0.0,a21,a23,b22
atm,atm,standard,wm,12,2,2,1.0,a21,a24,b22
atm,atm,standard,wm,11,0,4,0.0,a21,a25,b22
atm,atm,standard,wm,11,1,3,0.3333333333333333,a22,a21,b22
atm,atm,standard,wm,19,0,4,0.0,a22,a23,b22
atm,atm,standard,wm,13,3,3,1.0,a22,a24,b22
atm,atm,standard,wm,13,1,4,0.25,a22,a25,b22
atm,atm,standard,wm,23,0,3,0.0,a23,a21,b22
atm,atm,standard,wm,22,0,3,0.0,a23,a22,b22
atm,atm,standard,wm,19,3,4,0.75,a23,a24,b22
atm,atm,standard,wm,25,0,4,0.0,a23,a25,b22
atm,atm,standard,wm,23,0,2,0.0,a24,a21,b22
atm,atm,standard,wm,20,0,2,0.0,a24,a22,b22
atm,atm,standard,wm,20,1,4,0.25,a24,a23,b22
atm,atm,standard,wm,12,0,0,0.0,a24,a25,b22
atm,atm,standard,wm,13,0,3,0.0,a25,a21,b22
atm,atm,standard,wm,17,0,3,0.0,a25,a22,b22
atm,atm,standard,wm,15,0,3,0.0,a25,a23,b22
atm,atm,standard,wm,12,1,1,1.0,a25,a24,b22
atm,atm,standard,wm,14,0,0,0.0,a33,a35,b31
atm,atm,standard,wm,11,0,0,0.0,a33,a35,b32
atm,atm,standard,wm,28,0,5,0.0,a35,a33,b31
atm,atm,standard,wm,15,1,2,0.5,a35,a33,b32
atm,atm,standard,wm,9,1,2,0.5,a43,a44,b41
atm,atm,standard,wm,25,0,5,0.0,a43,a44,b42
atm,atm,standard,wm,9,1,2,0.5,a43,a45,b41
atm,atm,standard,wm,24,0,5,0.0,a43,a45,b42
atm,atm,standard,wm,9,1,2,0.5,a44,a43,b41
atm,atm,standard,wm,22,0,5,0.0,a44,a43,b42
atm,atm,standard,wm,9,1,2,0.5,a44,a45,b41
atm,atm,standard,wm,18,0,5,0.0,a44,a45,b42
atm,atm,standard,wm,9,1,2,0.5,a45,a43,b41
atm,atm,standard,wm,18,0,5,0.0,a45,a43,b42
atm,atm,standard,wm,9,1,2,0.5,a45,a44,b41
atm,atm,standard,wm,18,0,5,0.0,a45,a44,b42
atm,atm,standard,wm,14,1,3,0.3333333333333333,a51,a52,b52
atm,atm,standard,wm,4,1,3,0.3333333333333333,a51,a53,b52
atm,atm,standard,wm,9,2,3,0.6666666666666666,a51,a54,b52
atm,atm,standard,wm,9,2,3,0.6666666666666666,a51,a55,b52
atm,atm,standard,wm,12,1,3,0.3333333333333333,a52,a51,b52
atm,atm,standard,wm,4,1,3,0.3333333333333333,a52,a53,b52
atm,atm,standard,wm,11,2,3,0.6666666666666666,a52,a55,b52
atm,atm,standard,wm,9,1,3,0.3333333333333333,a53,a51,b52
atm,atm,standard,wm,13,1,3,0.3333333333333333,a53,a52,b52
atm,atm,standard,wm,22,1,4,0.25,a53,a54,b52
atm,atm,standard,wm,8,1,4,0.25,a53,a55,b52
atm,atm,standard,wm,9,1,3,0.3333333333333333,a54,a51,b52
atm,atm,standard,wm,10,0,3,0.0,a54,a52,b52
atm,atm,standard,wm,17,1,4,0.25,a54,a53,b52
atm,atm,standard,wm,13,2,4,0.5,a54,a55,b52
atm,atm,standard,wm,9,1,3,0.3333333333333333,a55,a51,b52
atm,atm,standard,wm,11,2,3,0.6666666666666666,a55,a52,b52
atm,atm,standard,wm,16,1,4,0.25,a55,a53,b52
atm,atm,standard,wm,14,2,4,0.5,a55,a54,b52
custom,craftdroid,android,wm,12,2,2,1.0,a11,a13,b12
custom,craftdroid,android,wm,10,2,2,1.0,a11,a14,b12
custom,craftdroid,android,wm,4,1,1,1.0,a13,a11,b12
custom,craftdroid,android,wm,14,2,2,1.0,a14,a11,b12
custom,craftdroid,android,wm,8,1,1,1.0,a14,a13,b12
custom,craftdroid,android,wm,10,0,3,0.0,a21,a22,b22
custom,craftdroid,android,wm,11,0,3,0.0,a21,a23,b22
custom,craftdroid,android,wm,9,2,2,1.0,a21,a24,b22
custom,craftdroid,android,wm,11,4,4,1.0,a21,a25,b22
custom,craftdroid,android,wm,11,3,3,1.0,a22,a21,b22
custom,craftdroid,android,wm,7,0,3,0.0,a22,a23,b22
custom,craftdroid,android,wm,10,3,3,1.0,a22,a24,b22
custom,craftdroid,android,wm,12,4,4,1.0,a22,a25,b22
custom,craftdroid,android,wm,12,0,2,0.0,a23,a21,b22
custom,craftdroid,android,wm,16,0,3,0.0,a23,a22,b22
custom,craftdroid,android,wm,13,4,4,1.0,a23,a24,b22
custom,craftdroid,android,wm,18,2,3,0.6666666666666666,a23,a25,b22
custom,craftdroid,android,wm,15,2,2,1.0,a24,a21,b22
custom,craftdroid,android,wm,18,1,2,0.5,a24,a22,b22
custom,craftdroid,android,wm,13,0,2,0.0,a24,a23,b22
custom,craftdroid,android,wm,14,2,3,0.6666666666666666,a24,a25,b22
custom,craftdroid,android,wm,12,2,3,0.6666666666666666,a25,a21,b22
custom,craftdroid,android,wm,10,0,3,0.0,a25,a22,b22
custom,craftdroid,android,wm,11,0,3,0.0,a25,a23,b22
custom,craftdroid,android,wm,9,1,1,1.0,a25,a24,b22
custom,craftdroid,android,wm,19,1,1,1.0,a33,a35,b31
custom,craftdroid,android,wm,8,0,0,0.0,a33,a35,b32
custom,craftdroid,android,wm,24,1,2,0.5,a35,a33,b31
custom,craftdroid,android,wm,15,2,4,0.5,a35,a33,b32
custom,craftdroid,android,wm,8,2,2,1.0,a43,a44,b41
custom,craftdroid,android,wm,23,5,5,1.0,a43,a44,b42
custom,craftdroid,android,wm,8,2,2,1.0,a43,a45,b41
